SalesOrderID,OrderDate,CustomerID,TerritoryID,SubTotal,TaxAmt,Freight,TotalDue
59563,2024-11-04 00:00:00,25903,1,2398.05,191.844,59.9513,2649.8453
59564,2024-11-04 00:00:00,25868,4,2398.05,191.844,59.9513,2649.8453
59565,2024-11-04 00:00:00,25406,4,2433.04,194.6432,60.826,2688.5092
59566,2024-11-04 00:00:00,25423,4,2478.04,198.2432,61.951,2738.2342
59567,2024-11-04 00:00:00,17670,4,539.99,43.1992,13.4998,596.689
59568,2024-11-04 00:00:00,22290,1,600.46,48.0368,15.0115,663.5083
59569,2024-11-04 00:00:00,23144,1,548.98,43.9184,13.7245,606.6229
59570,2024-11-04 00:00:00,19118,6,1120.49,89.6392,28.0123,1238.1415
59571,2024-11-04 00:00:00,17389,1,1779.47,142.3576,44.4868,1966.3144
59572,2024-11-04 00:00:00,23988,10,1179.47,94.3576,29.4868,1303.3144
59573,2024-11-04 00:00:00,22438,7,616.95,49.356,15.4238,681.7298
59574,2024-11-04 00:00:00,22392,7,642.95,51.436,16.0738,710.4598
59575,2024-11-04 00:00:00,26870,10,548.98,43.9184,13.7245,606.6229
59576,2024-11-04 00:00:00,13577,7,2420.34,193.6272,60.5085,2674.4757
59577,2024-11-04 00:00:00,13038,9,1214.85,97.188,30.3713,1342.4093
59578,2024-11-04 00:00:00,11451,9,2482.56,198.6048,62.064,2743.2288
59579,2024-11-05 00:00:00,14200,7,2334.97,186.7976,58.3743,2580.1419
59580,2024-11-05 00:00:00,12382,10,2319.99,185.5992,57.9998,2563.589
59581,2024-11-05 00:00:00,11864,1,7.95,0.636,0.1988,8.7848
59582,2024-11-05 00:00:00,17243,9,29.99,2.3992,0.7498,33.139
59583,2024-11-05 00:00:00,24584,9,30.48,2.4384,0.762,33.6804
59584,2024-11-05 00:00:00,21896,9,74.98,5.9984,1.8745,82.8529
59585,2024-11-05 00:00:00,19969,9,30.48,2.4384,0.762,33.6804
59586,2024-11-05 00:00:00,25238,9,7.28,0.5824,0.182,8.0444
59587,2024-11-05 00:00:00,12679,9,3.99,0.3192,0.0998,4.409
59588,2024-11-05 00:00:00,17235,9,53.99,4.3192,1.3498,59.659
59589,2024-11-05 00:00:00,17777,8,1735.98,138.8784,43.3995,1918.2579
59590,2024-11-05 00:00:00,19172,10,608.97,48.7176,15.2243,672.9119
59591,2024-11-05 00:00:00,24651,1,71.58,5.7264,1.7895,79.0959
59592,2024-11-05 00:00:00,23200,1,91.95,7.356,2.2988,101.6048
59593,2024-11-05 00:00:00,19223,6,38.88,3.1104,0.972,42.9624
59594,2024-11-05 00:00:00,23891,1,29.99,2.3992,0.7498,33.139
59595,2024-11-05 00:00:00,22158,1,37.27,2.9816,0.9318,41.1834
59596,2024-11-05 00:00:00,19776,4,94.48,7.5584,2.362,104.4004
59597,2024-11-05 00:00:00,18823,4,94.48,7.5584,2.362,104.4004
59598,2024-11-05 00:00:00,27384,6,78.98,6.3184,1.9745,87.2729
59599,2024-11-05 00:00:00,18975,4,89.97,7.1976,2.2493,99.4169
59600,2024-11-05 00:00:00,23196,6,39.98,3.1984,0.9995,44.1779
59601,2024-11-05 00:00:00,21263,6,4.99,0.3992,0.1248,5.514
59602,2024-11-05 00:00:00,25331,6,7.28,0.5824,0.182,8.0444
59603,2024-11-05 00:00:00,15912,4,93.97,7.5176,2.3493,103.8369
59604,2024-11-05 00:00:00,18181,10,136.95,10.956,3.4238,151.3298
59605,2024-11-05 00:00:00,21515,10,49.48,3.9584,1.237,54.6754
59606,2024-11-05 00:00:00,25699,10,47.97,3.8376,1.1993,53.0069
59607,2024-11-05 00:00:00,25300,8,75.48,6.0384,1.887,83.4054
59608,2024-11-05 00:00:00,22421,10,58.98,4.7184,1.4745,65.1729
59609,2024-11-05 00:00:00,22629,10,59.98,4.7984,1.4995,66.2779
59610,2024-11-05 00:00:00,25695,7,33.98,2.7184,0.8495,37.5479
59611,2024-11-05 00:00:00,11711,6,37.29,2.9832,0.9323,41.2055
59612,2024-11-05 00:00:00,11935,1,35,2.8,0.875,38.675
59613,2024-11-05 00:00:00,13147,4,74.98,5.9984,1.8745,82.8529
59614,2024-11-05 00:00:00,15879,6,56.97,4.5576,1.4243,62.9519
59615,2024-11-05 00:00:00,14332,6,35,2.8,0.875,38.675
59616,2024-11-05 00:00:00,13171,4,71.97,5.7576,1.7993,79.5269
59617,2024-11-05 00:00:00,12365,1,39.99,3.1992,0.9998,44.189
59618,2024-11-05 00:00:00,18390,6,21.98,1.7584,0.5495,24.2879
59619,2024-11-05 00:00:00,13337,1,180.98,14.4784,4.5245,199.9829
59620,2024-11-05 00:00:00,12101,4,42.28,3.3824,1.057,46.7194
59621,2024-11-05 00:00:00,15413,6,74.98,5.9984,1.8745,82.8529
59622,2024-11-05 00:00:00,11873,4,2344.96,187.5968,58.624,2591.1808
59623,2024-11-05 00:00:00,13896,1,2332.28,186.5824,58.307,2577.1694
59624,2024-11-05 00:00:00,13657,1,2375.95,190.076,59.3988,2625.4248
59625,2024-11-05 00:00:00,14356,4,2351.96,188.1568,58.799,2598.9158
59626,2024-11-05 00:00:00,14377,1,2319.99,185.5992,57.9998,2563.589
59627,2024-11-05 00:00:00,14950,10,776.33,62.1064,19.4083,857.8447
59628,2024-11-05 00:00:00,12463,10,742.35,59.388,18.5588,820.2968
59629,2024-11-05 00:00:00,14316,9,858.47,68.6776,21.4618,948.6094
59630,2024-11-05 00:00:00,23410,9,1834.97,146.7976,45.8743,2027.6419
59631,2024-11-05 00:00:00,20220,9,2482.23,198.5784,62.0558,2742.8642
59632,2024-11-05 00:00:00,25036,9,1120.49,89.6392,28.0123,1238.1415
59633,2024-11-05 00:00:00,17478,9,1179.97,94.3976,29.4993,1303.8669
59634,2024-11-05 00:00:00,22408,9,588.96,47.1168,14.724,650.8008
59635,2024-11-05 00:00:00,27356,9,553.97,44.3176,13.8493,612.1369
59636,2024-11-05 00:00:00,11103,9,2419.06,193.5248,60.4765,2673.0613
59637,2024-11-05 00:00:00,24753,4,791.32,63.3056,19.783,874.4086
59638,2024-11-05 00:00:00,24444,4,2443.55,195.484,61.0888,2700.1228
59639,2024-11-05 00:00:00,25414,4,2453.04,196.2432,61.326,2710.6092
59640,2024-11-05 00:00:00,23139,4,553.97,44.3176,13.8493,612.1369
59641,2024-11-05 00:00:00,22293,4,561.48,44.9184,14.037,620.4354
59642,2024-11-05 00:00:00,22257,4,539.99,43.1992,13.4998,596.689
59643,2024-11-05 00:00:00,17361,1,1759.97,140.7976,43.9993,1944.7669
59644,2024-11-05 00:00:00,26938,10,722.77,57.8216,18.0693,798.6609
59645,2024-11-05 00:00:00,11242,7,539.99,43.1992,13.4998,596.689
59646,2024-11-05 00:00:00,13583,10,2393.06,191.4448,59.8265,2644.3313
59647,2024-11-05 00:00:00,14215,9,1249.84,99.9872,31.246,1381.0732
59648,2024-11-06 00:00:00,11601,7,2353.95,188.316,58.8488,2601.1148
59649,2024-11-06 00:00:00,12631,7,2344.96,187.5968,58.624,2591.1808
59650,2024-11-06 00:00:00,12655,7,2444.96,195.5968,61.124,2701.6808
59651,2024-11-06 00:00:00,13584,10,2329.98,186.3984,58.2495,2574.6279
59652,2024-11-06 00:00:00,13641,9,27.28,2.1824,0.682,30.1444
59653,2024-11-06 00:00:00,13034,9,35.23,2.8184,0.8808,38.9292
59654,2024-11-06 00:00:00,15148,9,31.27,2.5016,0.7818,34.5534
59655,2024-11-06 00:00:00,14675,9,187.98,15.0384,4.6995,207.7179
59656,2024-11-06 00:00:00,23641,9,64.47,5.1576,1.6118,71.2394
59657,2024-11-06 00:00:00,16343,9,36.27,2.9016,0.9068,40.0784
59658,2024-11-06 00:00:00,17331,9,8.99,0.7192,0.2248,9.934
59659,2024-11-06 00:00:00,20222,9,13.98,1.1184,0.3495,15.4479
59660,2024-11-06 00:00:00,14198,8,2297.28,183.7824,57.432,2538.4944
59661,2024-11-06 00:00:00,28858,4,12.94,1.0352,0.3235,14.2987
59662,2024-11-06 00:00:00,26458,4,32.27,2.5816,0.8068,35.6584
59663,2024-11-06 00:00:00,26007,4,24.99,1.9992,0.6248,27.614
59664,2024-11-06 00:00:00,25428,1,36.59,2.9272,0.9148,40.432
59665,2024-11-06 00:00:00,26594,4,29.98,2.3984,0.7495,33.1279
59666,2024-11-06 00:00:00,25837,4,24.99,1.9992,0.6248,27.614
59667,2024-11-06 00:00:00,11748,6,34.98,2.7984,0.8745,38.6529
59668,2024-11-06 00:00:00,14332,6,9.99,0.7992,0.2498,11.039
59669,2024-11-06 00:00:00,20359,4,78.98,6.3184,1.9745,87.2729
59670,2024-11-06 00:00:00,28332,6,94.48,7.5584,2.362,104.4004
59671,2024-11-06 00:00:00,18912,1,69.99,5.5992,1.7498,77.339
59672,2024-11-06 00:00:00,18683,4,78.98,6.3184,1.9745,87.2729
59673,2024-11-06 00:00:00,20088,1,4.99,0.3992,0.1248,5.514
59674,2024-11-06 00:00:00,16246,1,12.94,1.0352,0.3235,14.2987
59675,2024-11-06 00:00:00,14987,7,24.99,1.9992,0.6248,27.614
59676,2024-11-06 00:00:00,24846,8,23.78,1.9024,0.5945,26.2769
59677,2024-11-06 00:00:00,22827,7,89.97,7.1976,2.2493,99.4169
59678,2024-11-06 00:00:00,26850,10,53.98,4.3184,1.3495,59.6479
59679,2024-11-06 00:00:00,22821,8,38.98,3.1184,0.9745,43.0729
59680,2024-11-06 00:00:00,13505,10,68.97,5.5176,1.7243,76.2119
59681,2024-11-06 00:00:00,11566,7,68.97,5.5176,1.7243,76.2119
59682,2024-11-06 00:00:00,11820,6,35,2.8,0.875,38.675
59683,2024-11-06 00:00:00,13509,10,14.98,1.1984,0.3745,16.5529
59684,2024-11-06 00:00:00,13410,8,14.98,1.1984,0.3745,16.5529
59685,2024-11-06 00:00:00,13065,6,1700.99,136.0792,42.5248,1879.594
59686,2024-11-06 00:00:00,13704,1,554.97,44.3976,13.8743,613.2419
59687,2024-11-06 00:00:00,14520,1,804.48,64.3584,20.112,888.9504
59688,2024-11-06 00:00:00,13866,4,2457.95,196.636,61.4488,2716.0348
59689,2024-11-06 00:00:00,13450,1,2329.98,186.3984,58.2495,2574.6279
59690,2024-11-06 00:00:00,20215,9,1700.99,136.0792,42.5248,1879.594
59691,2024-11-06 00:00:00,17309,9,2452.34,196.1872,61.3085,2709.8357
59692,2024-11-06 00:00:00,19966,9,2443.35,195.468,61.0838,2699.9018
59693,2024-11-06 00:00:00,27370,9,539.99,43.1992,13.4998,596.689
59694,2024-11-06 00:00:00,22407,9,574.98,45.9984,14.3745,635.3529
59695,2024-11-06 00:00:00,11055,9,2398.05,191.844,59.9513,2649.8453
59696,2024-11-06 00:00:00,27865,9,2419.06,193.5248,60.4765,2673.0613
59697,2024-11-06 00:00:00,29111,4,811.32,64.9056,20.283,896.5086
59698,2024-11-06 00:00:00,25765,1,2438.06,195.0448,60.9515,2694.0563
59699,2024-11-06 00:00:00,22270,4,608.96,48.7168,15.224,672.9008
59700,2024-11-06 00:00:00,25991,6,663.96,53.1168,16.599,733.6758
59701,2024-11-06 00:00:00,20320,4,1155.48,92.4384,28.887,1276.8054
59702,2024-11-06 00:00:00,15924,7,1170.48,93.6384,29.262,1293.3804
59703,2024-11-06 00:00:00,22650,8,574.98,45.9984,14.3745,635.3529
59704,2024-11-06 00:00:00,22609,8,608.96,48.7168,15.224,672.9008
59705,2024-11-06 00:00:00,12742,8,681.92,54.5536,17.048,753.5216
59706,2024-11-06 00:00:00,16821,8,2433.04,194.6432,60.826,2688.5092
59707,2024-11-06 00:00:00,13049,9,1223.84,97.9072,30.596,1352.3432
59708,2024-11-06 00:00:00,29063,9,801.83,64.1464,20.0458,886.0222
59709,2024-11-07 00:00:00,14203,7,2419.96,193.5968,60.499,2674.0558
59710,2024-11-07 00:00:00,16487,9,24.27,1.9416,0.6068,26.8184
59711,2024-11-07 00:00:00,25210,9,23.78,1.9024,0.5945,26.2769
59712,2024-11-07 00:00:00,28947,9,14.98,1.1984,0.3745,16.5529
59713,2024-11-07 00:00:00,29120,9,49.97,3.9976,1.2493,55.2169
59714,2024-11-07 00:00:00,14212,9,49.99,3.9992,1.2498,55.239
59715,2024-11-07 00:00:00,13590,10,2329.98,186.3984,58.2495,2574.6279
59716,2024-11-07 00:00:00,11233,4,28.48,2.2784,0.712,31.4704
59717,2024-11-07 00:00:00,29074,1,67.49,5.3992,1.6873,74.5765
59718,2024-11-07 00:00:00,11711,6,28.99,2.3192,0.7248,32.034
59719,2024-11-07 00:00:00,11841,6,69.97,5.5976,1.7493,77.3169
59720,2024-11-07 00:00:00,23672,1,29.99,2.3992,0.7498,33.139
59721,2024-11-07 00:00:00,23071,4,32.28,2.5824,0.807,35.6694
59722,2024-11-07 00:00:00,22769,4,29.99,2.3992,0.7498,33.139
59723,2024-11-07 00:00:00,11502,6,69.97,5.5976,1.7493,77.3169
59724,2024-11-07 00:00:00,19757,6,32.28,2.5824,0.807,35.6694
59725,2024-11-07 00:00:00,18314,6,34.98,2.7984,0.8745,38.6529
59726,2024-11-07 00:00:00,12972,6,68.97,5.5176,1.7243,76.2119
59727,2024-11-07 00:00:00,21765,1,78.48,6.2784,1.962,86.7204
59728,2024-11-07 00:00:00,21701,1,77.92,6.2336,1.948,86.1016
59729,2024-11-07 00:00:00,18689,1,78.98,6.3184,1.9745,87.2729
59730,2024-11-07 00:00:00,20124,4,69.99,5.5992,1.7498,77.339
59731,2024-11-07 00:00:00,27111,6,7.28,0.5824,0.182,8.0444
59732,2024-11-07 00:00:00,27419,6,69.99,5.5992,1.7498,77.339
59733,2024-11-07 00:00:00,11861,6,58.98,4.7184,1.4745,65.1729
59734,2024-11-07 00:00:00,17376,1,4.99,0.3992,0.1248,5.514
59735,2024-11-07 00:00:00,18178,10,21.98,1.7584,0.5495,24.2879
59736,2024-11-07 00:00:00,13750,1,71.97,5.7576,1.7993,79.5269
59737,2024-11-07 00:00:00,14839,10,119.98,9.5984,2.9995,132.5779
59738,2024-11-07 00:00:00,19191,8,74.98,5.9984,1.8745,82.8529
59739,2024-11-07 00:00:00,17089,8,64.97,5.1976,1.6243,71.7919
59740,2024-11-07 00:00:00,19425,10,31.27,2.5016,0.7818,34.5534
59741,2024-11-07 00:00:00,20583,8,69.97,5.5976,1.7493,77.3169
59742,2024-11-07 00:00:00,15108,10,88.97,7.1176,2.2243,98.3119
59743,2024-11-07 00:00:00,12306,8,39.98,3.1984,0.9995,44.1779
59744,2024-11-07 00:00:00,12775,4,21.98,1.7584,0.5495,24.2879
59745,2024-11-07 00:00:00,15310,6,42.28,3.3824,1.057,46.7194
59746,2024-11-07 00:00:00,14406,4,850.95,68.076,21.2738,940.2998
59747,2024-11-07 00:00:00,11513,6,863.95,69.116,21.5988,954.6648
59748,2024-11-07 00:00:00,13865,4,2351.96,188.1568,58.799,2598.9158
59749,2024-11-07 00:00:00,14121,1,2319.26,185.5408,57.9815,2562.7823
59750,2024-11-07 00:00:00,28383,8,742.35,59.388,18.5588,820.2968
59751,2024-11-07 00:00:00,28400,8,777.34,62.1872,19.4335,858.9607
59752,2024-11-07 00:00:00,12460,10,1249.84,99.9872,31.246,1381.0732
59753,2024-11-07 00:00:00,13103,9,2395.45,191.636,59.8863,2646.9723
59754,2024-11-07 00:00:00,25427,4,2393.06,191.4448,59.8265,2644.3313
59755,2024-11-07 00:00:00,17445,4,1729.97,138.3976,43.2493,1911.6169
59756,2024-11-07 00:00:00,17463,1,1773.95,141.916,44.3488,1960.2148
59757,2024-11-07 00:00:00,26885,10,574.98,45.9984,14.3745,635.3529
59758,2024-11-07 00:00:00,28486,9,776.33,62.1064,19.4083,857.8447
59759,2024-11-07 00:00:00,14048,9,742.35,59.388,18.5588,820.2968
59760,2024-11-07 00:00:00,11093,9,2419.06,193.5248,60.4765,2673.0613
59761,2024-11-08 00:00:00,14976,7,2439.99,195.1992,60.9998,2696.189
59762,2024-11-08 00:00:00,12839,10,2342.92,187.4336,58.573,2588.9266
59763,2024-11-08 00:00:00,11150,9,39.98,3.1984,0.9995,44.1779
59764,2024-11-08 00:00:00,17227,9,58.98,4.7184,1.4745,65.1729
59765,2024-11-08 00:00:00,20712,10,2478.34,198.2672,61.9585,2738.5657
59766,2024-11-08 00:00:00,27465,1,11.94,0.9552,0.2985,13.1937
59767,2024-11-08 00:00:00,27466,1,66.97,5.3576,1.6743,74.0019
59768,2024-11-08 00:00:00,29164,1,67.49,5.3992,1.6873,74.5765
59769,2024-11-08 00:00:00,11301,1,2.29,0.1832,0.0573,2.5305
59770,2024-11-08 00:00:00,28006,4,7.28,0.5824,0.182,8.0444
59771,2024-11-08 00:00:00,26596,4,36.27,2.9016,0.9068,40.0784
59772,2024-11-08 00:00:00,24687,1,91.58,7.3264,2.2895,101.1959
59773,2024-11-08 00:00:00,26080,1,24.99,1.9992,0.6248,27.614
59774,2024-11-08 00:00:00,23387,1,93.96,7.5168,2.349,103.8258
59775,2024-11-08 00:00:00,21790,4,74.46,5.9568,1.8615,82.2783
59776,2024-11-08 00:00:00,20398,4,68.97,5.5176,1.7243,76.2119
59777,2024-11-08 00:00:00,21157,4,49.97,3.9976,1.2493,55.2169
59778,2024-11-08 00:00:00,20307,4,119.98,9.5984,2.9995,132.5779
59779,2024-11-08 00:00:00,17578,4,7.28,0.5824,0.182,8.0444
59780,2024-11-08 00:00:00,12202,6,7.28,0.5824,0.182,8.0444
59781,2024-11-08 00:00:00,15955,4,39.98,3.1984,0.9995,44.1779
59782,2024-11-08 00:00:00,17168,1,4.99,0.3992,0.1248,5.514
59783,2024-11-08 00:00:00,14487,4,39.98,3.1984,0.9995,44.1779
59784,2024-11-08 00:00:00,16353,1,106.96,8.5568,2.674,118.1908
59785,2024-11-08 00:00:00,20106,6,106.96,8.5568,2.674,118.1908
59786,2024-11-08 00:00:00,14835,8,80.96,6.4768,2.024,89.4608
59787,2024-11-08 00:00:00,14808,10,119.98,9.5984,2.9995,132.5779
59788,2024-11-08 00:00:00,24540,10,69.97,5.5976,1.7493,77.3169
59789,2024-11-08 00:00:00,21136,10,106.93,8.5544,2.6733,118.1577
59790,2024-11-08 00:00:00,20797,7,14.23,1.1384,0.3558,15.7242
59791,2024-11-08 00:00:00,24130,8,47.97,3.8376,1.1993,53.0069
59792,2024-11-08 00:00:00,24862,7,75.48,6.0384,1.887,83.4054
59793,2024-11-08 00:00:00,22567,7,23.78,1.9024,0.5945,26.2769
59794,2024-11-08 00:00:00,25569,7,89.97,7.1976,2.2493,99.4169
59795,2024-11-08 00:00:00,16571,10,39.98,3.1984,0.9995,44.1779
59796,2024-11-08 00:00:00,11732,2,74.98,5.9984,1.8745,82.8529
59797,2024-11-08 00:00:00,11700,4,74.98,5.9984,1.8745,82.8529
59798,2024-11-08 00:00:00,12967,4,21.98,1.7584,0.5495,24.2879
59799,2024-11-08 00:00:00,20462,4,2512.32,200.9856,62.808,2776.1136
59800,2024-11-08 00:00:00,16728,1,2443.35,195.468,61.0838,2699.9018
59801,2024-11-08 00:00:00,14494,1,769.49,61.5592,19.2373,850.2865
59802,2024-11-08 00:00:00,14367,1,839.48,67.1584,20.987,927.6254
59803,2024-11-08 00:00:00,13085,1,646.45,51.716,16.1613,714.3273
59804,2024-11-08 00:00:00,13897,1,2316.97,185.3576,57.9243,2560.2519
59805,2024-11-08 00:00:00,11799,1,2342.92,187.4336,58.573,2588.9266
59806,2024-11-08 00:00:00,13473,4,2318.96,185.5168,57.974,2562.4508
59807,2024-11-08 00:00:00,14115,1,2297.28,183.7824,57.432,2538.4944
59808,2024-11-08 00:00:00,14478,6,2341.97,187.3576,58.5493,2587.8769
59809,2024-11-08 00:00:00,14937,10,777.34,62.1872,19.4335,858.9607
59810,2024-11-08 00:00:00,26948,8,1293.33,103.4664,32.3333,1429.1297
59811,2024-11-08 00:00:00,19620,9,1700.99,136.0792,42.5248,1879.594
59812,2024-11-08 00:00:00,14855,9,1709.98,136.7984,42.7495,1889.5279
59813,2024-11-08 00:00:00,19968,9,2443.35,195.468,61.0838,2699.9018
59814,2024-11-08 00:00:00,27366,9,539.99,43.1992,13.4998,596.689
59815,2024-11-08 00:00:00,28315,9,556.93,44.5544,13.9233,615.4077
59816,2024-11-08 00:00:00,27353,9,588.96,47.1168,14.724,650.8008
59817,2024-11-08 00:00:00,27355,9,600.46,48.0368,15.0115,663.5083
59818,2024-11-08 00:00:00,22573,9,539.99,43.1992,13.4998,596.689
59819,2024-11-08 00:00:00,26521,1,750.3,60.024,18.7575,829.0815
59820,2024-11-08 00:00:00,28580,4,1214.85,97.188,30.3713,1342.4093
59821,2024-11-08 00:00:00,25411,4,1214.85,97.188,30.3713,1342.4093
59822,2024-11-08 00:00:00,25407,1,2398.05,191.844,59.9513,2649.8453
59823,2024-11-08 00:00:00,25410,4,2384.07,190.7256,59.6018,2634.3974
59824,2024-11-08 00:00:00,25425,4,2438.06,195.0448,60.9515,2694.0563
59825,2024-11-08 00:00:00,16219,6,553.97,44.3176,13.8493,612.1369
59826,2024-11-08 00:00:00,23486,6,1764.96,141.1968,44.124,1950.2808
59827,2024-11-08 00:00:00,13084,6,1798.96,143.9168,44.974,1987.8508
59828,2024-11-08 00:00:00,26931,10,561.48,44.9184,14.037,620.4354
59829,2024-11-08 00:00:00,11243,10,588.96,47.1168,14.724,650.8008
59830,2024-11-08 00:00:00,13581,10,2461.55,196.924,61.5388,2720.0128
59831,2024-11-08 00:00:00,11358,9,848.47,67.8776,21.2118,937.5594
59832,2024-11-09 00:00:00,11607,7,2334.97,186.7976,58.3743,2580.1419
59833,2024-11-09 00:00:00,12266,8,2329.98,186.3984,58.2495,2574.6279
59834,2024-11-09 00:00:00,14189,8,2319.99,185.5992,57.9998,2563.589
59835,2024-11-09 00:00:00,14163,8,2304.98,184.3984,57.6245,2547.0029
59836,2024-11-09 00:00:00,13585,10,2370.96,189.6768,59.274,2619.9108
59837,2024-11-09 00:00:00,12559,10,2334.97,186.7976,58.3743,2580.1419
59838,2024-11-09 00:00:00,14161,8,2378.95,190.316,59.4738,2628.7398
59839,2024-11-09 00:00:00,12232,8,2304.98,184.3984,57.6245,2547.0029
59840,2024-11-09 00:00:00,15798,9,63.97,5.1176,1.5993,70.6869
59841,2024-11-09 00:00:00,11073,9,64.97,5.1976,1.6243,71.7919
59842,2024-11-09 00:00:00,12008,9,6.28,0.5024,0.157,6.9394
59843,2024-11-09 00:00:00,21830,10,539.99,43.1992,13.4998,596.689
59844,2024-11-09 00:00:00,28345,4,4.99,0.3992,0.1248,5.514
59845,2024-11-09 00:00:00,11631,6,39.98,3.1984,0.9995,44.1779
59846,2024-11-09 00:00:00,11719,6,69.97,5.5976,1.7493,77.3169
59847,2024-11-09 00:00:00,23863,4,69.97,5.5976,1.7493,77.3169
59848,2024-11-09 00:00:00,11723,6,49.97,3.9976,1.2493,55.2169
59849,2024-11-09 00:00:00,20475,4,14.98,1.1984,0.3745,16.5529
59850,2024-11-09 00:00:00,13756,6,68.97,5.5176,1.7243,76.2119
59851,2024-11-09 00:00:00,18112,4,64.47,5.1576,1.6118,71.2394
59852,2024-11-09 00:00:00,11631,6,69.99,5.5992,1.7498,77.339
59853,2024-11-09 00:00:00,18099,4,4.99,0.3992,0.1248,5.514
59854,2024-11-09 00:00:00,17610,4,39.98,3.1984,0.9995,44.1779
59855,2024-11-09 00:00:00,25884,6,39.98,3.1984,0.9995,44.1779
59856,2024-11-09 00:00:00,22264,6,89.97,7.1976,2.2493,99.4169
59857,2024-11-09 00:00:00,14176,7,121.57,9.7256,3.0393,134.3349
59858,2024-11-09 00:00:00,16256,10,76.97,6.1576,1.9243,85.0519
59859,2024-11-09 00:00:00,17745,8,32.27,2.5816,0.8068,35.6584
59860,2024-11-09 00:00:00,15654,7,24.99,1.9992,0.6248,27.614
59861,2024-11-09 00:00:00,20597,7,119.96,9.5968,2.999,132.5558
59862,2024-11-09 00:00:00,20132,8,69.97,5.5976,1.7493,77.3169
59863,2024-11-09 00:00:00,20802,7,6.28,0.5024,0.157,6.9394
59864,2024-11-09 00:00:00,12836,10,28.99,2.3192,0.7248,32.034
59865,2024-11-09 00:00:00,22681,7,131.95,10.556,3.2988,145.8048
59866,2024-11-09 00:00:00,13612,10,33.98,2.7184,0.8495,37.5479
59867,2024-11-09 00:00:00,11566,7,36.27,2.9016,0.9068,40.0784
59868,2024-11-09 00:00:00,12760,6,66.97,5.3576,1.6743,74.0019
59869,2024-11-09 00:00:00,12419,1,35,2.8,0.875,38.675
59870,2024-11-09 00:00:00,15488,6,50.23,4.0184,1.2558,55.5042
59871,2024-11-09 00:00:00,13603,10,49.97,3.9976,1.2493,55.2169
59872,2024-11-09 00:00:00,17149,1,1735.98,138.8784,43.3995,1918.2579
59873,2024-11-09 00:00:00,19708,4,564.99,45.1992,14.1248,624.314
59874,2024-11-09 00:00:00,19542,1,579.97,46.3976,14.4993,640.8669
59875,2024-11-09 00:00:00,13898,1,2391.94,191.3552,59.7985,2643.0937
59876,2024-11-09 00:00:00,11809,4,2350.96,188.0768,58.774,2597.8108
59877,2024-11-09 00:00:00,14256,1,2341.97,187.3576,58.5493,2587.8769
59878,2024-11-09 00:00:00,11934,1,2416.45,193.316,60.4113,2670.1773
59879,2024-11-09 00:00:00,13455,4,2349.92,187.9936,58.748,2596.6616
59880,2024-11-09 00:00:00,13433,4,2351.96,188.1568,58.799,2598.9158
59881,2024-11-09 00:00:00,12449,6,2351.96,188.1568,58.799,2598.9158
59882,2024-11-09 00:00:00,19652,9,1735.98,138.8784,43.3995,1918.2579
59883,2024-11-09 00:00:00,15029,9,1754.98,140.3984,43.8745,1939.2529
59884,2024-11-09 00:00:00,19978,9,2482.23,198.5784,62.0558,2742.8642
59885,2024-11-09 00:00:00,22575,9,574.98,45.9984,14.3745,635.3529
59886,2024-11-09 00:00:00,27371,9,567.76,45.4208,14.194,627.3748
59887,2024-11-09 00:00:00,16931,9,1189.46,95.1568,29.7365,1314.3533
59888,2024-11-09 00:00:00,25392,1,1249.84,99.9872,31.246,1381.0732
59889,2024-11-09 00:00:00,23725,6,1249.84,99.9872,31.246,1381.0732
59890,2024-11-09 00:00:00,25286,4,2393.06,191.4448,59.8265,2644.3313
59891,2024-11-09 00:00:00,24498,1,2407.04,192.5632,60.176,2659.7792
59892,2024-11-09 00:00:00,25426,4,2419.06,193.5248,60.4765,2673.0613
59893,2024-11-09 00:00:00,22224,4,624.95,49.996,15.6238,690.5698
59894,2024-11-09 00:00:00,22164,4,563.77,45.1016,14.0943,622.9659
59895,2024-11-09 00:00:00,23155,4,608.96,48.7168,15.224,672.9008
59896,2024-11-09 00:00:00,20321,4,1155.48,92.4384,28.887,1276.8054
59897,2024-11-09 00:00:00,20193,4,1120.49,89.6392,28.0123,1238.1415
59898,2024-11-09 00:00:00,17271,1,1725.98,138.0784,43.1495,1907.2079
59899,2024-11-09 00:00:00,24026,10,1212.97,97.0376,30.3243,1340.3319
59900,2024-11-09 00:00:00,12806,8,539.99,43.1992,13.4998,596.689
59901,2024-11-09 00:00:00,17079,9,839.48,67.1584,20.987,927.6254
59902,2024-11-09 00:00:00,11460,9,2442.54,195.4032,61.0635,2699.0067
59903,2024-11-09 00:00:00,27499,9,548.98,43.9184,13.7245,606.6229
59904,2024-11-10 00:00:00,14425,8,2334.97,186.7976,58.3743,2580.1419
59905,2024-11-10 00:00:00,12855,10,2342.92,187.4336,58.573,2588.9266
59906,2024-11-10 00:00:00,14162,8,2341.46,187.3168,58.5365,2587.3133
59907,2024-11-10 00:00:00,16734,9,78.98,6.3184,1.9745,87.2729
59908,2024-11-10 00:00:00,17059,9,69.97,5.5976,1.7493,77.3169
59909,2024-11-10 00:00:00,17231,9,29.99,2.3992,0.7498,33.139
